,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
2678,238705,i don t think dumpytrump even knows who god is after all this is a person can t even hold a bible correctly biden is only one to bring this country back to greatness again trumplies need biden voteblue theresistance,0,en,"['think', 'dumpytrump', 'even', 'knows', 'god', 'person', 'even', 'hold', 'bible', 'correctly', 'biden', 'one', 'bring', 'country', 'back', 'greatness', 'trumplies', 'need', 'biden', 'voteblue', 'theresistance']"
2679,740827,i m here to tell you that after four years of stomaching trump and his asshole fans that i have every intention of being a sore winner 2020electionthoughts biden,0,en,"['tell', 'four', 'years', 'stomaching', 'trump', 'asshole', 'fans', 'every', 'intention', 'sore', 'winner', '2020electionthoughts', 'biden']"
2680,39114,maybe that whole nbcboycott thing worked the biden town hall beat nbc and the trump nonsense on thursday night if you re not sick of politics already relive the town halls on the podcast this week,1,en,"['maybe', 'whole', 'nbcboycott', 'thing', 'worked', 'biden', 'town', 'hall', 'beat', 'nbc', 'trump', 'nonsense', 'thursday', 'night', 'sick', 'politics', 'already', 'relive', 'town', 'halls', 'podcast', 'week']"
2681,521456,democratic committeewoman in north philadelphia wearing a biden mask not letting certified republican poll watchers into a polling place,0,en,"['democratic', 'committeewoman', 'north', 'philadelphia', 'wearing', 'biden', 'mask', 'letting', 'certified', 'republican', 'poll', 'watchers', 'polling', 'place']"
2682,39257,obama cos requested unmasking of the same day as by the book oval office meeting biden request was same day as the leak we re gonna need a bigger gitmo,0,en,"['obama', 'cos', 'requested', 'unmasking', 'day', 'book', 'oval', 'office', 'meeting', 'biden', 'request', 'day', 'leak', 'gon', 'na', 'need', 'bigger', 'gitmo']"
2684,181733,biden is not up to the task of being a president votetrump2020 voteredalltheway,0,en,"['biden', 'task', 'president', 'votetrump2020', 'voteredalltheway']"
2686,284454,warns voters in iowa that will destroy your farms lol donald you ve already crashed the economy destroyed the farms put us into debt amp destroyed everything u touch biden can only bring us up voteblue,1,en,"['warns', 'voters', 'iowa', 'destroy', 'farms', 'lol', 'donald', 'already', 'crashed', 'economy', 'destroyed', 'farms', 'put', 'us', 'debt', 'amp', 'destroyed', 'everything', 'u', 'touch', 'biden', 'bring', 'us', 'voteblue']"
2687,214831,ummmm theres a ton of hard evidence with 3 named sources to corroborate its not about him anyway joebiden is compromised,-1,en,"['ummmm', 'theres', 'ton', 'hard', 'evidence', '3', 'named', 'sources', 'corroborate', 'anyway', 'joebiden', 'compromised']"
2688,365050,even illinois wasn t a slam dunk for joebiden,0,en,"['even', 'illinois', 'slam', 'dunk', 'joebiden']"
2689,657190,thank you paris election2020results joebiden kamalaharrisvp bidenharris2020 decencywins usaelection2020,0,en,"['thank', 'paris', 'election2020results', 'joebiden', 'kamalaharrisvp', 'bidenharris2020', 'decencywins', 'usaelection2020']"
2690,87115,19 women say donald trump sexually assaulted them their stories match they confirm a pattern of abuse he must be removed stricken of his dignity amp jailed we need biden,1,en,"['19', 'women', 'say', 'donald', 'trump', 'sexually', 'assaulted', 'stories', 'match', 'confirm', 'pattern', 'abuse', 'must', 'removed', 'stricken', 'dignity', 'amp', 'jailed', 'need', 'biden']"
2692,145454,trump votehimout2020 the parents of 545 migrant children separated at the border by the trump administration still haven t been found biden votebidenharris2020,0,en,"['trump', 'votehimout2020', 'parents', '545', 'migrant', 'children', 'separated', 'border', 'trump', 'administration', 'still', 'found', 'biden', 'votebidenharris2020']"
2693,546819,millions of votes for trump after years of lies racism incompetence corruption and lawlessness biden won the popular vote by far but he cannot be called presidentelect yet usa something is really wrong with you,1,en,"['millions', 'votes', 'trump', 'years', 'lies', 'racism', 'incompetence', 'corruption', 'lawlessness', 'biden', 'popular', 'vote', 'far', 'called', 'presidentelect', 'yet', 'usa', 'something', 'really', 'wrong']"
2694,28196,farage hunterbidenemails hunter just looks like an absolute scum bag proper bidencrimefamily fits with the clintons absolute deplorable individuals biden,-1,en,"['farage', 'hunterbidenemails', 'hunter', 'looks', 'like', 'absolute', 'scum', 'bag', 'proper', 'bidencrimefamily', 'fits', 'clintons', 'absolute', 'deplorable', 'individuals', 'biden']"
2695,663050,joebiden and kamalaharris will bring decency and intelligence back into the white house,0,en,"['joebiden', 'kamalaharris', 'bring', 'decency', 'intelligence', 'back', 'white', 'house']"
2696,512279,us president donald trump s lead over joe biden in georgia at just 665 votes election2020 elections2020 electionresults2020,0,en,"['us', 'president', 'donald', 'trump', 'lead', 'joe', 'biden', 'georgia', '665', 'votes', 'election2020', 'elections2020', 'electionresults2020']"
2697,445013,happening in broad daylight no shame biden elections2020,1,en,"['happening', 'broad', 'daylight', 'shame', 'biden', 'elections2020']"
2698,93087,quintessential biden supporters this is the effect of the media social media google hollywood amp the left politician lies,1,en,"['quintessential', 'biden', 'supporters', 'effect', 'media', 'social', 'media', 'google', 'hollywood', 'amp', 'left', 'politician', 'lies']"
2704,296622,i m a catholic republican suburban women and i am voting for joe biden and kamala harris savedemocracy forthefuture votebiden votebidenharris2020 joebiden kamalaharris surburbanwomenforbiden republicansforbiden vote,0,en,"['catholic', 'republican', 'suburban', 'women', 'voting', 'joe', 'biden', 'kamala', 'harris', 'savedemocracy', 'forthefuture', 'votebiden', 'votebidenharris2020', 'joebiden', 'kamalaharris', 'surburbanwomenforbiden', 'republicansforbiden', 'vote']"
2705,52591,another genius who thinks biden has been the president during all this protesting and looting this is trumps america trump fanned the flames of angry americans and you want to point the finger at biden of course you do i would too if i were you bidenharristosaveamerica,-1,en,"['another', 'genius', 'thinks', 'biden', 'president', 'protesting', 'looting', 'trumps', 'america', 'trump', 'fanned', 'flames', 'angry', 'americans', 'want', 'point', 'finger', 'biden', 'course', 'would', 'bidenharristosaveamerica']"
2706,285938,who will win the uselection2020 latest us election news visit trump biden usa btsv covid19 lockdown2 49ers afc rrvskkr happybirthdayshahrukhkhan weloveyouten mondaymotivation nov3rd bieber kimkardashian kyliejenner arianagrande,1,en,"['win', 'uselection2020', 'latest', 'us', 'election', 'news', 'visit', 'trump', 'biden', 'usa', 'btsv', 'covid19', 'lockdown2', '49ers', 'afc', 'rrvskkr', 'happybirthdayshahrukhkhan', 'weloveyouten', 'mondaymotivation', 'nov3rd', 'bieber', 'kimkardashian', 'kyliejenner', 'arianagrande']"
2707,140057,it was honestly the best debate i ve ever seen i guess cognitive health should be the top concern and trump was so sharp i could tell he actually didn t prepare for the first debate biden is like a rusty pickup sputtering along the road,1,en,"['honestly', 'best', 'debate', 'ever', 'seen', 'guess', 'cognitive', 'health', 'top', 'concern', 'trump', 'sharp', 'could', 'tell', 'actually', 'prepare', 'first', 'debate', 'biden', 'like', 'rusty', 'pickup', 'sputtering', 'along', 'road']"
2709,560302,propaganda is communication that is used primarily to influence an audience and further an agenda which may not be objective and may be presenting facts selectively to encourage a particular synthesis or perception election2020 joebiden donaldtrump,1,en,"['propaganda', 'communication', 'used', 'primarily', 'influence', 'audience', 'agenda', 'may', 'objective', 'may', 'presenting', 'facts', 'selectively', 'encourage', 'particular', 'synthesis', 'perception', 'election2020', 'joebiden', 'donaldtrump']"
2710,460813,biden2020 presidentelection gojoe votedemocrat liberal joebiden democraticparty ridinwithbiden nomalarkey trumpvirus gojoe2020 babytrump flipthesenateblue bluewave resistance byedon2020 via,0,en,"['biden2020', 'presidentelection', 'gojoe', 'votedemocrat', 'liberal', 'joebiden', 'democraticparty', 'ridinwithbiden', 'nomalarkey', 'trumpvirus', 'gojoe2020', 'babytrump', 'flipthesenateblue', 'bluewave', 'resistance', 'byedon2020', 'via']"
2711,497175,biden s 72 616 006 votes is a record for a potus candidate losertrump isn t far behind though at 68 771 364 this is 5 78 million more votes than traitortrump got in 16 amp not a lot less than obama in 08 the old record after all we ve been through how is this possible,1,en,"['biden', '72', '616', '006', 'votes', 'record', 'potus', 'candidate', 'losertrump', 'far', 'behind', 'though', '68', '771', '364', '5', '78', 'million', 'votes', 'traitortrump', 'got', '16', 'amp', 'lot', 'less', 'obama', '08', 'old', 'record', 'possible']"
2712,52410,joebiden taking a week off in mid october in a national election is wild,1,en,"['joebiden', 'taking', 'week', 'mid', 'october', 'national', 'election', 'wild']"
2714,235423,this is one of the reasons the left is no longer the right way to be biden trump,1,en,"['one', 'reasons', 'left', 'longer', 'right', 'way', 'biden', 'trump']"
2716,332907,yes all the smart ones with a good heart love careabouteachother biden united unitedwestand for peace for compassion for humanity for sanity for human rights for civil rights dotherightthing votehimout,1,en,"['yes', 'smart', 'ones', 'good', 'heart', 'love', 'careabouteachother', 'biden', 'united', 'unitedwestand', 'peace', 'compassion', 'humanity', 'sanity', 'human', 'rights', 'civil', 'rights', 'dotherightthing', 'votehimout']"
2720,518672,i assume president biden can issue a single executive order as follows all executive orders issued over the past four years are rescinded effective immediately it s just efficient biden,1,en,"['assume', 'president', 'biden', 'issue', 'single', 'executive', 'order', 'follows', 'executive', 'orders', 'issued', 'past', 'four', 'years', 'rescinded', 'effective', 'immediately', 'efficient', 'biden']"
2723,557014,proud to have voted for joebiden and kamalaharris nice speech we needed it,1,en,"['proud', 'voted', 'joebiden', 'kamalaharris', 'nice', 'speech', 'needed']"
2725,9662,joebidenukrainescandal bidencrimefamily biden bidenemails corruption kamalaharris votetrump to keep your right to a fair election riggedelection twittercensorship,1,en,"['joebidenukrainescandal', 'bidencrimefamily', 'biden', 'bidenemails', 'corruption', 'kamalaharris', 'votetrump', 'keep', 'right', 'fair', 'election', 'riggedelection', 'twittercensorship']"
2726,455508,libertarian and write in votes in nevada alone could easily cost democrats this entire election even though biden leads by over 3 million votes nvpol nevada michigan mipol wisconsin wipol papol pennsylvania,1,en,"['libertarian', 'write', 'votes', 'nevada', 'alone', 'could', 'easily', 'cost', 'democrats', 'entire', 'election', 'even', 'though', 'biden', 'leads', '3', 'million', 'votes', 'nvpol', 'nevada', 'michigan', 'mipol', 'wisconsin', 'wipol', 'papol', 'pennsylvania']"
2727,635469,i m gagging this is the best video fo the day biden,1,en,"['gagging', 'best', 'video', 'fo', 'day', 'biden']"
2728,12052,just like his son hunterbiden joebiden is nothing but the typical carpetbagger of past,-1,en,"['like', 'son', 'hunterbiden', 'joebiden', 'nothing', 'typical', 'carpetbagger', 'past']"
2730,201525,russia is doing more to protect it s citizens than the united states vote biden,1,en,"['russia', 'protect', 'citizens', 'united', 'states', 'vote', 'biden']"
2732,515273,i m fucking ugly crying right now y all georgia gapol biden election2020,-1,en,"['fucking', 'ugly', 'crying', 'right', 'georgia', 'gapol', 'biden', 'election2020']"
2737,494090,georgia has an estimated 50 000 votes left to count and trump currently has a 12 765 vote lead with biden gaining ground it will be a close one who will take the state electionresults2020 election2020,0,en,"['georgia', 'estimated', '50', '000', 'votes', 'left', 'count', 'trump', 'currently', '12', '765', 'vote', 'lead', 'biden', 'gaining', 'ground', 'close', 'one', 'take', 'state', 'electionresults2020', 'election2020']"
2738,310819,biden harris2020 all trump admin titles should be followed by a or occupation regime many will have convicted amp jailed vote,1,en,"['biden', 'harris2020', 'trump', 'admin', 'titles', 'followed', 'occupation', 'regime', 'many', 'convicted', 'amp', 'jailed', 'vote']"
2740,206388,joebiden foxnews cnn msnbc i m watching this old man yelling at kids on his lawn can someone find his aid he seems lost elder abuse is not a joke,1,en,"['joebiden', 'foxnews', 'cnn', 'msnbc', 'watching', 'old', 'man', 'yelling', 'kids', 'lawn', 'someone', 'find', 'aid', 'seems', 'lost', 'elder', 'abuse', 'joke']"
2741,64308,the hillaryemails loptp is not about crack or ukraine its about china once the swing states find out joebiden is taking money from china he is done,0,en,"['hillaryemails', 'loptp', 'crack', 'ukraine', 'china', 'swing', 'states', 'find', 'joebiden', 'taking', 'money', 'china', 'done']"
2743,56005,bidenharris2020 biden bidencrimefamiily bidenfamilyracket,0,en,"['bidenharris2020', 'biden', 'bidencrimefamiily', 'bidenfamilyracket']"
2746,199044,look at joebiden pointing his finger look at justicethomas face he was just as hurt at attack on his character as brettkavanaugh was i remember it like it was yesterday it was 1991 a pivotal year anitahill was a fraud at the time i thought she was just crazy usa,-1,en,"['look', 'joebiden', 'pointing', 'finger', 'look', 'justicethomas', 'face', 'hurt', 'attack', 'character', 'brettkavanaugh', 'remember', 'like', 'yesterday', '1991', 'pivotal', 'year', 'anitahill', 'fraud', 'time', 'thought', 'crazy', 'usa']"
2747,709550,i hope joebiden s advisors were listening when he talked about each side cooperating with each other because it seemed to me he lost the crowd a little bit and for good reason imo,1,en,"['hope', 'joebiden', 'advisors', 'listening', 'talked', 'side', 'cooperating', 'seemed', 'lost', 'crowd', 'little', 'bit', 'good', 'reason', 'imo']"
2749,749228,the indian prime minister used to sell tea with the american president biden earlier in childhood joebiden,0,en,"['indian', 'prime', 'minister', 'used', 'sell', 'tea', 'american', 'president', 'biden', 'earlier', 'childhood', 'joebiden']"
2750,651976,emmanuelmacron uselection usaelection2020 bidenharris2020 biden,0,en,"['emmanuelmacron', 'uselection', 'usaelection2020', 'bidenharris2020', 'biden']"
2752,529074,wikipedia naming joebiden already president elect scheduled to assume office on january 20 2021 maybe indeed it s time to call it the way it is elections2020 foxnews cnnelection,1,en,"['wikipedia', 'naming', 'joebiden', 'already', 'president', 'elect', 'scheduled', 'assume', 'office', 'january', '20', '2021', 'maybe', 'indeed', 'time', 'call', 'way', 'elections2020', 'foxnews', 'cnnelection']"
2753,431161,donaldtrump how can biben be president when he should be in prison what s happened to agbarr and the fbi biden has committed treason,0,en,"['donaldtrump', 'biben', 'president', 'prison', 'happened', 'agbarr', 'fbi', 'biden', 'committed', 'treason']"
2754,596425,kamala harris first female vice president of the usa kamalaharris joebiden blackexcellence change glassceiling glassceilingshattered,1,en,"['kamala', 'harris', 'first', 'female', 'vice', 'president', 'usa', 'kamalaharris', 'joebiden', 'blackexcellence', 'change', 'glassceiling', 'glassceilingshattered']"
2755,10237,this is outright censorship shame on all of you bigtech cronies i have tried to post the nypost article about hunterbidenemails the error last night stated my tweet failed to send now it s potentially harmful to whom the biden family twittercensorship,-1,en,"['outright', 'censorship', 'shame', 'bigtech', 'cronies', 'tried', 'post', 'nypost', 'article', 'hunterbidenemails', 'error', 'last', 'night', 'stated', 'tweet', 'failed', 'send', 'potentially', 'harmful', 'biden', 'family', 'twittercensorship']"
2758,24864,biden bigtech dorsey corruption,0,en,"['biden', 'bigtech', 'dorsey', 'corruption']"
2759,298832,marcorubio has gone full maga exactly as lindseygraham did that day on the golf course why blackmail bribed regarding ramming the moving biden bus in texas rubio actually said we love what they did but here s the thing they don t know we do that in florida every day,1,en,"['marcorubio', 'gone', 'full', 'maga', 'exactly', 'lindseygraham', 'day', 'golf', 'course', 'blackmail', 'bribed', 'regarding', 'ramming', 'moving', 'biden', 'bus', 'texas', 'rubio', 'actually', 'said', 'love', 'thing', 'know', 'florida', 'every', 'day']"
2760,306218,joebiden is ridiculous nationalsecuritythreat beware america nypost petetruth82,-1,en,"['joebiden', 'ridiculous', 'nationalsecuritythreat', 'beware', 'america', 'nypost', 'petetruth82']"
2761,307017,please click on joes picture it will take u to my page there u will find over 25 000 more great memes just click on retweet donald many as u can demcast wtpblue wtpbiden blm msnbc resist bidenharris joebiden joebidenkamalaharris wtpsenate voteblue wtpblue,1,en,"['please', 'click', 'joes', 'picture', 'take', 'u', 'page', 'u', 'find', '25', '000', 'great', 'memes', 'click', 'retweet', 'donald', 'many', 'u', 'demcast', 'wtpblue', 'wtpbiden', 'blm', 'msnbc', 'resist', 'bidenharris', 'joebiden', 'joebidenkamalaharris', 'wtpsenate', 'voteblue', 'wtpblue']"
2763,447655,is nevada s republican secretary of state barbara cegavske engaging in the illegal suppression of election results that would give biden the final 6 electoral votes he needs to win election2020 amp declare victory,1,en,"['nevada', 'republican', 'secretary', 'state', 'barbara', 'cegavske', 'engaging', 'illegal', 'suppression', 'election', 'results', 'would', 'give', 'biden', 'final', '6', 'electoral', 'votes', 'needs', 'win', 'election2020', 'amp', 'declare', 'victory']"
2764,104504,he was still operating as a political figure he s spent 47 years in public office but all of a sudden private citizen is cited he s what s called deep state amp shadow government there s the answer hunterbiden hunterbidenemails joebiden,-1,en,"['still', 'operating', 'political', 'figure', 'spent', '47', 'years', 'public', 'office', 'sudden', 'private', 'citizen', 'cited', 'called', 'deep', 'state', 'amp', 'shadow', 'government', 'answer', 'hunterbiden', 'hunterbidenemails', 'joebiden']"
2765,743039,what do you think election2020 biden bidenharis2020 kamalaharris can we all come together as america 2020,0,en,"['think', 'election2020', 'biden', 'bidenharis2020', 'kamalaharris', 'come', 'together', 'america', '2020']"
2766,470462,don lemon amp crew think republicans will work w senile joebiden or incompetent kamalaharris dems disrespected amp refused to work w so karma americans have no desire to negotiate w socialists gridlocktill2024 electionresults2020 are rigged dontcocede,-1,en,"['lemon', 'amp', 'crew', 'think', 'republicans', 'work', 'w', 'senile', 'joebiden', 'incompetent', 'kamalaharris', 'dems', 'disrespected', 'amp', 'refused', 'work', 'w', 'karma', 'americans', 'desire', 'negotiate', 'w', 'socialists', 'gridlocktill2024', 'electionresults2020', 'rigged', 'dontcocede']"
2767,363791,futures start to tank as wall street starts second guessing their puppet biden most are watching bidding odds which have completely flipped going to be a crazy night election2020 electionday2020,0,en,"['futures', 'start', 'tank', 'wall', 'street', 'starts', 'second', 'guessing', 'puppet', 'biden', 'watching', 'bidding', 'odds', 'completely', 'flipped', 'going', 'crazy', 'night', 'election2020', 'electionday2020']"
2769,589181,van crying i cant election2020results biden byebyetrump,-1,en,"['van', 'crying', 'cant', 'election2020results', 'biden', 'byebyetrump']"
2770,290957,prepare to see more secrets which hidden in hunterbidenslaptop are coming out no one can cover up the truth takedowntheccp and its accomplices biden bidencrimefamiy hunterbiden whistleblowermovement,1,en,"['prepare', 'see', 'secrets', 'hidden', 'hunterbidenslaptop', 'coming', 'one', 'cover', 'truth', 'takedowntheccp', 'accomplices', 'biden', 'bidencrimefamiy', 'hunterbiden', 'whistleblowermovement']"
2771,747166,biden 11 facts you may not know about us president elect joe biden india news,1,en,"['biden', '11', 'facts', 'may', 'know', 'us', 'president', 'elect', 'joe', 'biden', 'india', 'news']"
2772,128058,congrats joebiden now let s go make him our 46th president go to,0,en,"['congrats', 'joebiden', 'let', 'go', 'make', '46th', 'president', 'go']"
2776,137122,how is it that maga thinks the guy who said windmills kill all the birds and pollute but natural gas doesn t and that there is a cure for covid which will go away soon how do they think that moron won the debate seriously how biden bidenharris2020 debates,-1,en,"['maga', 'thinks', 'guy', 'said', 'windmills', 'kill', 'birds', 'pollute', 'natural', 'gas', 'cure', 'covid', 'go', 'away', 'soon', 'think', 'moron', 'debate', 'seriously', 'biden', 'bidenharris2020', 'debates']"
2778,543766,internationally likely but in terms of bilateral trade relations this plank in joebiden s platform has the potential to be much more damaging than cancellation of keystonexl will use the government s purchasing power to buy american cdnecon cdnpoli,1,en,"['internationally', 'likely', 'terms', 'bilateral', 'trade', 'relations', 'plank', 'joebiden', 'platform', 'potential', 'much', 'damaging', 'cancellation', 'keystonexl', 'use', 'government', 'purchasing', 'power', 'buy', 'american', 'cdnecon', 'cdnpoli']"
2779,187257,winter in hell cnn s daniel dale admits trump correct on biden s anti fracking stance,0,en,"['winter', 'hell', 'cnn', 'daniel', 'dale', 'admits', 'trump', 'correct', 'biden', 'anti', 'fracking', 'stance']"
2781,399281,we re not americans and we re checking the results on google every 5 minute usaelections2020 uselection2020 elections2020 election2020 electionnight donaldtrump joebiden americadecides2020,0,en,"['americans', 'checking', 'results', 'google', 'every', '5', 'minute', 'usaelections2020', 'uselection2020', 'elections2020', 'election2020', 'electionnight', 'donaldtrump', 'joebiden', 'americadecides2020']"
2786,88372,secretservice travel records confirm hunterbiden trips in emails former vice president joebiden repeatedly lied about never having discussed his son hunter s overseas business activity with hunter or with anyone else hunterslaptop nomorelies,0,en,"['secretservice', 'travel', 'records', 'confirm', 'hunterbiden', 'trips', 'emails', 'former', 'vice', 'president', 'joebiden', 'repeatedly', 'lied', 'never', 'discussed', 'son', 'hunter', 'overseas', 'business', 'activity', 'hunter', 'anyone', 'else', 'hunterslaptop', 'nomorelies']"
2787,707471,this is the time to heal america says president elect joebiden pti uselectionresults2020,1,en,"['time', 'heal', 'america', 'says', 'president', 'elect', 'joebiden', 'pti', 'uselectionresults2020']"
2788,394801,gujaratis biden ka pronunciation usaelections2020 biden2020 electionnight elections2020 joebiden,0,en,"['gujaratis', 'biden', 'ka', 'pronunciation', 'usaelections2020', 'biden2020', 'electionnight', 'elections2020', 'joebiden']"
2789,409096,stop counting ballots biden is declaring victory presidentbiden,0,en,"['stop', 'counting', 'ballots', 'biden', 'declaring', 'victory', 'presidentbiden']"
2790,567848,oop earlyvote mailinballots philadelphia pennsylvania biden2020 trump2020 bidenharris2020 election2020 electionday biden,0,en,"['oop', 'earlyvote', 'mailinballots', 'philadelphia', 'pennsylvania', 'biden2020', 'trump2020', 'bidenharris2020', 'election2020', 'electionday', 'biden']"
2791,560721,congratulations joebiden on your historical victory,0,en,"['congratulations', 'joebiden', 'historical', 'victory']"
2793,298947,this is trumpsamerica he cares only about himself and yes men he only supports black people who praise him two major freeways were shut down by trumpsupporters amp a biden caravan attacked trump praised them there was no admonishment amp certainly no pepperspray,-1,en,"['trumpsamerica', 'cares', 'yes', 'men', 'supports', 'black', 'people', 'praise', 'two', 'major', 'freeways', 'shut', 'trumpsupporters', 'amp', 'biden', 'caravan', 'attacked', 'trump', 'praised', 'admonishment', 'amp', 'certainly', 'pepperspray']"
2798,52703,trump earlier this month expressed frustration with a pair of his most loyal cabinet members attorney general william barr and secretary of state mike pompeo both lapdogs for what he described as a failure to implicate his political enemies in wrongdoing ie biden,1,en,"['trump', 'earlier', 'month', 'expressed', 'frustration', 'pair', 'loyal', 'cabinet', 'members', 'attorney', 'general', 'william', 'barr', 'secretary', 'state', 'mike', 'pompeo', 'lapdogs', 'described', 'failure', 'implicate', 'political', 'enemies', 'wrongdoing', 'ie', 'biden']"
2802,544397,i want to be there too trumpmeltdown trumpislosing trump countallthevotes bidenharis2020 biden bidenharristoendthisnightmare bidenpresident bidenharris2020tosaveamerica covidiots covid19 election2020 electionresults gop stacyabrahams,0,en,"['want', 'trumpmeltdown', 'trumpislosing', 'trump', 'countallthevotes', 'bidenharis2020', 'biden', 'bidenharristoendthisnightmare', 'bidenpresident', 'bidenharris2020tosaveamerica', 'covidiots', 'covid19', 'election2020', 'electionresults', 'gop', 'stacyabrahams']"
2806,29351,an embattled us president trump campaigns in florida with its large population of retirees and conservative cuban americans and georgia a longtime republican stronghold he is in danger of losing to democrat joebiden,1,en,"['embattled', 'us', 'president', 'trump', 'campaigns', 'florida', 'large', 'population', 'retirees', 'conservative', 'cuban', 'americans', 'georgia', 'longtime', 'republican', 'stronghold', 'danger', 'losing', 'democrat', 'joebiden']"
2807,287841,haven t drank in years so i put away a beer to have to celebrate a biden victory well i really feel like drinking that beer right now,1,en,"['drank', 'years', 'put', 'away', 'beer', 'celebrate', 'biden', 'victory', 'well', 'really', 'feel', 'like', 'drinking', 'beer', 'right']"
2808,142083,so russia amp iranian bots and magats think trump won the debate but do any actual humans think this piece of orange trash won i think joe owned that stage biden bidenharris2020,0,en,"['russia', 'amp', 'iranian', 'bots', 'magats', 'think', 'trump', 'debate', 'actual', 'humans', 'think', 'piece', 'orange', 'trash', 'think', 'joe', 'owned', 'stage', 'biden', 'bidenharris2020']"
2812,289335,the guy from pa wants my vote votebiden why pavote eaglesjacket joebiden vets4biden why voteredlikeyourlifedependsonit maga2020,1,en,"['guy', 'pa', 'wants', 'vote', 'votebiden', 'pavote', 'eaglesjacket', 'joebiden', 'vets4biden', 'voteredlikeyourlifedependsonit', 'maga2020']"
2813,8378,umm what happened here trump s pinned tweet of deleted video vote biden,0,en,"['umm', 'happened', 'trump', 'pinned', 'tweet', 'deleted', 'video', 'vote', 'biden']"
2814,300188,with only a few hours to go until the much anticipated us presidential election on november 3 not only are americans holding their breath for the outcome but africans are too uselections2020 trump biden africa november3rd video,0,en,"['hours', 'go', 'much', 'anticipated', 'us', 'presidential', 'election', 'november', '3', 'americans', 'holding', 'breath', 'outcome', 'africans', 'uselections2020', 'trump', 'biden', 'africa', 'november3rd', 'video']"
2815,700326,video america coming together today under unity candidate chinajoe biden blm antifa election2020 kamalaharris,0,en,"['video', 'america', 'coming', 'together', 'today', 'unity', 'candidate', 'chinajoe', 'biden', 'blm', 'antifa', 'election2020', 'kamalaharris']"
2817,217476,daniels we need pa more than ever if trump loses pa there is no path to get to 270 for him and we will have president elect biden,1,en,"['daniels', 'need', 'pa', 'ever', 'trump', 'loses', 'pa', 'path', 'get', '270', 'president', 'elect', 'biden']"
2818,630757,let s go joe make the world peaceful again biden bidenpresident peace,1,en,"['let', 'go', 'joe', 'make', 'world', 'peaceful', 'biden', 'bidenpresident', 'peace']"
2819,148459,biden amp trump s final debate who won,0,en,"['biden', 'amp', 'trump', 'final', 'debate']"
2821,332606,happy election day make sure to head to your nearest polls if you haven t already voted vote2020 vote joebiden los angeles california,1,en,"['happy', 'election', 'day', 'make', 'sure', 'head', 'nearest', 'polls', 'already', 'voted', 'vote2020', 'vote', 'joebiden', 'los', 'angeles', 'california']"
2822,188582,who is was the better candidate hillaryclinton vote joebiden usa usaelection,1,en,"['better', 'candidate', 'hillaryclinton', 'vote', 'joebiden', 'usa', 'usaelection']"
2823,230428,let s forget the politicians and consider some alternatives drjimmy ged2phd potus election 2020 trump biden politics celebrity,0,en,"['let', 'forget', 'politicians', 'consider', 'alternatives', 'drjimmy', 'ged2phd', 'potus', 'election', '2020', 'trump', 'biden', 'politics', 'celebrity']"
2825,592436,congs democrats but don t attack africa again leave africa for africans biden,0,en,"['congs', 'democrats', 'attack', 'africa', 'leave', 'africa', 'africans', 'biden']"
2826,255366,uh oh fraud already happening election2020 ballotfraud usps mailinballots mailinballotfraud miami florida postaldistribution looky looky biden democrats trump battlegroundstate,0,en,"['uh', 'oh', 'fraud', 'already', 'happening', 'election2020', 'ballotfraud', 'usps', 'mailinballots', 'mailinballotfraud', 'miami', 'florida', 'postaldistribution', 'looky', 'looky', 'biden', 'democrats', 'trump', 'battlegroundstate']"
2828,370053,joebiden projected winner california electionnight,0,en,"['joebiden', 'projected', 'winner', 'california', 'electionnight']"
2830,264522,picklejar king254 back and forth you have the diehards and then you have the sane folks lol my whole family voted biden,1,en,"['picklejar', 'king254', 'back', 'forth', 'diehards', 'sane', 'folks', 'lol', 'whole', 'family', 'voted', 'biden']"
2831,504296,please please please let call georgia and thus the presidency for biden while is still on the air,0,en,"['please', 'please', 'please', 'let', 'call', 'georgia', 'thus', 'presidency', 'biden', 'still', 'air']"
2833,732704,was able to point at amp tell my 4 year old daughter if she can do it you can do it too congrats to joebiden amp kamalaharris last night history was made bidenharris2020,1,en,"['able', 'point', 'amp', 'tell', '4', 'year', 'old', 'daughter', 'congrats', 'joebiden', 'amp', 'kamalaharris', 'last', 'night', 'history', 'made', 'bidenharris2020']"
2836,15131,so refreshing to hear joebiden without interruptions joebidentownhall,1,en,"['refreshing', 'hear', 'joebiden', 'without', 'interruptions', 'joebidentownhall']"
2837,52491,snl takes on switching between trump biden town halls nbc news covid19 digital donaldtrump features joebiden,0,en,"['snl', 'takes', 'switching', 'trump', 'biden', 'town', 'halls', 'nbc', 'news', 'covid19', 'digital', 'donaldtrump', 'features', 'joebiden']"
2841,721432,watching from uk they were amazing speeches joebiden kamalaharris congratulations to you both on your election,1,en,"['watching', 'uk', 'amazing', 'speeches', 'joebiden', 'kamalaharris', 'congratulations', 'election']"
2844,220926,joebiden is a direct threat to national security compromised,1,en,"['joebiden', 'direct', 'threat', 'national', 'security', 'compromised']"
